manifest_id,sample_seed,sample_index,sampling_stratum,image_id,image_path_or_archive_member,image_sha256,mask_id,mask_path,mask_sha256,true_label
xai_sample_manifest_128_seed3407_balanced_64_64,3407,47,normal,E-BB96C349B18A4710DE07EC01.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-BB96C349B18A4710DE07EC01.jpeg,b8a6a29d829c35dd402bdab44ac8029c83e75c5d12fa1f78b0be5c58a6c556d9,E-BB96C349B18A4710DE07EC01.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-BB96C349B18A4710DE07EC01.jpeg,75d999d8c7483eb19aec7f9823bb9b621d9140973c368e16ab4e442bb90b959b,0
xai_sample_manifest_128_seed3407_balanced_64_64,3407,48,normal,E-BCDF7BD5461E233F18CDF83C.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-BCDF7BD5461E233F18CDF83C.jpeg,88f092395b4c91977b4b8a781472f6fd2ccf47e8277b8e70e28e918f04c2ed09,E-BCDF7BD5461E233F18CDF83C.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-BCDF7BD5461E233F18CDF83C.jpeg,897ad9c2bbbb8e45aaf2864eaa8ed0ad9cab3d55709fdd1f3ff34ce2aa816113,0
xai_sample_manifest_128_seed3407_balanced_64_64,3407,49,normal,E-BF6060CF2B5D86362B50F1EF.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-BF6060CF2B5D86362B50F1EF.jpeg,29039385c733d551e17bc1fe341b744019f448e2b7e5cecb33e678913fa6d349,E-BF6060CF2B5D86362B50F1EF.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-BF6060CF2B5D86362B50F1EF.jpeg,893b458aca1ea1a530b765e983f3dbbf71580fabe9dfaafd94b24f28d4bf632b,0
xai_sample_manifest_128_seed3407_balanced_64_64,3407,50,normal,E-C7B56CF9C42EB131FD94EA3C.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-C7B56CF9C42EB131FD94EA3C.jpeg,fdec0295bdc4c39dfff00eb9af0b1159a0291a43473e1723d1288f23072a9c42,E-C7B56CF9C42EB131FD94EA3C.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-C7B56CF9C42EB131FD94EA3C.jpeg,e2650a66f64c9097b15db107425c6e86e15a24c3b4a5d644b738e413e474523e,0
xai_sample_manifest_128_seed3407_balanced_64_64,3407,51,normal,E-D31B79C24E008C43E1511E9D.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-D31B79C24E008C43E1511E9D.jpeg,3c6c8f7629af28ab6d54ff85e4e47f03b4e8a99bac258e9ca30a185f7bb34594,E-D31B79C24E008C43E1511E9D.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-D31B79C24E008C43E1511E9D.jpeg,34fba99e5c079b7b34291c2223435e5900a4d6b25c6694cf28dfe0509b0a54a0,0
xai_sample_manifest_128_seed3407_balanced_64_64,3407,52,normal,E-E13640D767DD410F37B990A9.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-E13640D767DD410F37B990A9.jpeg,267c6d376a99a1f13fbbd4b5e86aee33ab63cae21a19d5a12aebca1287303b69,E-E13640D767DD410F37B990A9.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-E13640D767DD410F37B990A9.jpeg,5294df775b2706536678fc30831f08ba47ca7915ed76f81ac2e0ec9ab11f570c,0
xai_sample_manifest_128_seed3407_balanced_64_64,3407,53,normal,E-E2352C479C37BA410D3419C8.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-E2352C479C37BA410D3419C8.jpeg,3bd85f747e467c65bd1e85d2b31df31f328da767857763003a7825214280dfda,E-E2352C479C37BA410D3419C8.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-E2352C479C37BA410D3419C8.jpeg,db96f601d55491a2b8d7d1c11917c26b56963090d868ac4a883620784a9b4e97,0
xai_sample_manifest_128_seed3407_balanced_64_64,3407,54,normal,E-E249A212D4F7D1C6D4206FBF.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-E249A212D4F7D1C6D4206FBF.jpeg,2aeb3a99c890ab73bfba95c429e3b394d21f1e2b0407b6b39ab4873bbf6445ea,E-E249A212D4F7D1C6D4206FBF.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-E249A212D4F7D1C6D4206FBF.jpeg,1c154dd715c179bb848b52d9ac894835fdaf1e0b1bdce1dc0c2d350e4cc446f5,0
xai_sample_manifest_128_seed3407_balanced_64_64,3407,55,normal,E-E2DD25AE8644A21D4C1655DA.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-E2DD25AE8644A21D4C1655DA.jpeg,62ebaf27617c5c06c1ad8cfc60c91e85d61d55e349cc97b943e4b2bb65b211f4,E-E2DD25AE8644A21D4C1655DA.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-E2DD25AE8644A21D4C1655DA.jpeg,44cb029f5704b8c946e41f3b7296de75fe5b69d5ff5214d54124ffec2b5f0cb5,0
xai_sample_manifest_128_seed3407_balanced_64_64,3407,56,normal,E-E35138A3EAFB63D43C970EAE.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-E35138A3EAFB63D43C970EAE.jpeg,220c68fda9b7f3e5b2194744215f0805a4bbb148c1c8a471635ec90857ecb1dc,E-E35138A3EAFB63D43C970EAE.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-E35138A3EAFB63D43C970EAE.jpeg,826570841f584e049bfd7b391aa572f206d2aacc62959a0995a93414413db3d4,0
xai_sample_manifest_128_seed3407_balanced_64_64,3407,57,normal,E-EACE2F51FB2EF2E191B9BC55.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-EACE2F51FB2EF2E191B9BC55.jpeg,3ddfa97eada5de67995b4688843f1040eb6e463047ca3ca99ea88c8feb6009f6,E-EACE2F51FB2EF2E191B9BC55.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-EACE2F51FB2EF2E191B9BC55.jpeg,bde99479d64458d1b114d5f370c60d7c2cfe896c1cafb9307393a9f4ce7c9511,0
xai_sample_manifest_128_seed3407_balanced_64_64,3407,58,normal,E-ED70ACD6E494856AB99B813B.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-ED70ACD6E494856AB99B813B.jpeg,4a76bf98637ae1b06f849b5dfc3b2d23d66310ed5a5739c583ede3a814e0bd8a,E-ED70ACD6E494856AB99B813B.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-ED70ACD6E494856AB99B813B.jpeg,c56b0d1ef51355822377a4e9e5490978b5ab8aaa8ab7fd5903183ff6b8985938,0
xai_sample_manifest_128_seed3407_balanced_64_64,3407,59,normal,E-EE1CB872F9ABCF62B8C9A410.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-EE1CB872F9ABCF62B8C9A410.jpeg,ddf72360a66af14c6340c12c0923d500c544274a83f45a5788650cea58e01420,E-EE1CB872F9ABCF62B8C9A410.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-EE1CB872F9ABCF62B8C9A410.jpeg,5aaee41129018a2db8ae2df86ab383c80517a1408633dc56c4615f6b460b4be8,0
xai_sample_manifest_128_seed3407_balanced_64_64,3407,60,normal,E-EFAD2710B0F9E9CA19CFEDAD.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-EFAD2710B0F9E9CA19CFEDAD.jpeg,fde2c3bf0d0d2d322085d5cbae374938f524d97d3467baf13ea46336d0140cc1,E-EFAD2710B0F9E9CA19CFEDAD.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-EFAD2710B0F9E9CA19CFEDAD.jpeg,802bad0c25acbb414ba9af4f7f64e0e6545c643095b6b70cc7689e16ad2bd469,0
xai_sample_manifest_128_seed3407_balanced_64_64,3407,61,normal,E-F32C5A7DA665488BF8EB2294.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-F32C5A7DA665488BF8EB2294.jpeg,048319d1dbffbad8a6f30497b2e544b4acff1d4ae28a2ab1550c008b4b3d33da,E-F32C5A7DA665488BF8EB2294.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-F32C5A7DA665488BF8EB2294.jpeg,1e4c1baf234c2c8eb75b600245a643d7e6f9159d1ae34b0b438621b9ba78f427,0
xai_sample_manifest_128_seed3407_balanced_64_64,3407,62,normal,E-F57AB9616B464FB4687D409D.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-F57AB9616B464FB4687D409D.jpeg,3d4fed2aa62d75904ec26694e3c8dcfda4a4c1e303fe75f92e39a08b51698eb0,E-F57AB9616B464FB4687D409D.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-F57AB9616B464FB4687D409D.jpeg,695d22fa6aee77eccefa69855c41adec84fc6e5ca00325bb755772373bb28988,0
xai_sample_manifest_128_seed3407_balanced_64_64,3407,63,normal,E-F803B5977A560D3CAEE3206F.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-F803B5977A560D3CAEE3206F.jpeg,4994c152ee76831c0945a9f33a130e62e585b3b2989fb1151b0375f94c87f30f,E-F803B5977A560D3CAEE3206F.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-F803B5977A560D3CAEE3206F.jpeg,85588c75a33ed47864e032fedbc28a72dc47d9088b58f6c3950826696761eab3,0
xai_sample_manifest_128_seed3407_balanced_64_64,3407,64,pneumonia,E-018B83433C4DD934AA5C8B2B.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-018B83433C4DD934AA5C8B2B.jpeg,a8634a9ae9aabf8081424e38d0cf0ad48c52d3f37f421201141114fcabf76518,E-018B83433C4DD934AA5C8B2B.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-018B83433C4DD934AA5C8B2B.jpeg,00426a3bfe6b65e71c3fde83e495b606d87fb7c88ee8265b8d3fe39598058b46,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,65,pneumonia,E-01E4EA18817F6CBD784D8ACE.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-01E4EA18817F6CBD784D8ACE.jpeg,c8e2d6cafb30abdc8d8d96403ab24651941dc17e413e35754b5e628b2e105592,E-01E4EA18817F6CBD784D8ACE.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-01E4EA18817F6CBD784D8ACE.jpeg,14def93b54103b3242d530bd766577f7a39a4e6ea4afbda0d503529b59f497ed,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,66,pneumonia,E-0981A556ADE7F427711A3360.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-0981A556ADE7F427711A3360.jpeg,88e1f208f8f0b4fbc772d13f8d27a2b5d5ba9e2c36568160d968338c555d1535,E-0981A556ADE7F427711A3360.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-0981A556ADE7F427711A3360.jpeg,f6ace9a2968b3f1f87fba354946ad2a9ed39212b05c8fe0cac188d766ec36a7b,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,67,pneumonia,E-0B7E667233F7AB135F8A84DD.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-0B7E667233F7AB135F8A84DD.jpeg,def59a1b4218b539a93b26c9f52a538e48dd4446826484c7e739bd63f370fb87,E-0B7E667233F7AB135F8A84DD.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-0B7E667233F7AB135F8A84DD.jpeg,1c97f2af20bea5a721539a796e8705850130e49f66fde65cbf98b5510edacec5,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,68,pneumonia,E-122745006C7E29B76E58625B.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-122745006C7E29B76E58625B.jpeg,f4173e8706596ed3b1c2eb8db8f2d1fadc5ab2f11498a03be63186e1d122cf42,E-122745006C7E29B76E58625B.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-122745006C7E29B76E58625B.jpeg,52bb22ee16547ae4cf43c1b4a3b680529a47b74aaea89594313e29f9e0ed53ac,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,69,pneumonia,E-1265B89238C345234A9C993B.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-1265B89238C345234A9C993B.jpeg,e3290b03b61f7355055cbee5fb1baa169c6f6ccba65d1f26cb40c7f0e293fa02,E-1265B89238C345234A9C993B.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-1265B89238C345234A9C993B.jpeg,714bea6493e35361896f837e0a458875f1ebb666629949998b736eb79ee00227,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,70,pneumonia,E-1777E855F7110F5A72B38BC0.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-1777E855F7110F5A72B38BC0.jpeg,b935d180c82798bb8eaa9ab7b37eadec3a8d7eda3bdafa1d9925754d500c261e,E-1777E855F7110F5A72B38BC0.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-1777E855F7110F5A72B38BC0.jpeg,ca7c6d97dc0ed35fea76d25a6de80a855aa0d5aae34dce36a39d649077607faa,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,71,pneumonia,E-198E88DB173F06A1227B639B.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-198E88DB173F06A1227B639B.jpeg,a6deabf34cfbf10bcfac2761cf61bbf9fd7c6eee7dfbcbf6ce251ab6c179d7d5,E-198E88DB173F06A1227B639B.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-198E88DB173F06A1227B639B.jpeg,7ff5c8bf28ad97e9c6aafe458ea560d7063144c58981cb22bfcad2ec1b806485,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,72,pneumonia,E-1A06E979246F3D9634B22BF8.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-1A06E979246F3D9634B22BF8.jpeg,21523b6098d884e1f353f1c52d550d6b1f2b14ffad3921c1f81a550d4e1455d7,E-1A06E979246F3D9634B22BF8.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-1A06E979246F3D9634B22BF8.jpeg,fb499eacbe3617cfe80e9c9b4fb7f8e13fd405f070f3ad1931d83ada399edac9,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,73,pneumonia,E-220D81ED5B8FE3B14418B9F7.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-220D81ED5B8FE3B14418B9F7.jpeg,1e4137cb15e026882232f71d00691c8dd3f140a76dc6f8812103f9fd99740259,E-220D81ED5B8FE3B14418B9F7.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-220D81ED5B8FE3B14418B9F7.jpeg,cd0da3d5fd85064d43931300693fa5b47a8289d4429b0f8a166960a188329325,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,74,pneumonia,E-227257A6740CF45FAF02E456.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-227257A6740CF45FAF02E456.jpeg,bd44c025ae3237da3023732c0b781b335ee4248b3b56daf97070a60829136585,E-227257A6740CF45FAF02E456.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-227257A6740CF45FAF02E456.jpeg,bf333c3d5bb6fa0be6882498f4491e9276bae1da6b6d8b6bbfd88ea9a304d451,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,75,pneumonia,E-2C0709EBA6450DCFB3BBB340.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-2C0709EBA6450DCFB3BBB340.jpeg,9723333b7edf849771fad4bba07c795399faf0622a7616243048aa8e099b0cdb,E-2C0709EBA6450DCFB3BBB340.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-2C0709EBA6450DCFB3BBB340.jpeg,bcd68fef525305426843fb5638c9a39fca4b4ec3ab70ef26ac8d3add1ca972a5,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,76,pneumonia,E-30421FA65AB177DCD15E84C4.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-30421FA65AB177DCD15E84C4.jpeg,f08a120ad4440206393b5abee732ce7a23097a2ac225f55c268b175bc252f7cf,E-30421FA65AB177DCD15E84C4.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-30421FA65AB177DCD15E84C4.jpeg,397720e7103049d489661052ef42dae0372b0b1a7840eb78d19e27dfaf4f4d8b,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,77,pneumonia,E-386D019ED9E9E8244987AC20.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-386D019ED9E9E8244987AC20.jpeg,4bc44b50e807ef8dbfe2f8c9fdfaefc4a2e84f64928dac37854309b0187191f8,E-386D019ED9E9E8244987AC20.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-386D019ED9E9E8244987AC20.jpeg,afbd90ec67fe1f9c749d048ff29d428dbc0efefc994076f1dc8eb5fd210490fd,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,78,pneumonia,E-3AC987E53985CBAF71C33ABC.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-3AC987E53985CBAF71C33ABC.jpeg,34178254618df75b1a48004050b088dadcbfe266fe34007c03ccfb03c94f8e58,E-3AC987E53985CBAF71C33ABC.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-3AC987E53985CBAF71C33ABC.jpeg,f2bf591f46bfefec6b7be551e64330016ab58ec99a9b70f04b6a15da40241efb,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,79,pneumonia,E-3EB4BE73D28C1518A6A12685.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-3EB4BE73D28C1518A6A12685.jpeg,229ccfca30ef2f47de5366d1098b7d1d3c49c41783938420053da56ec2ad4860,E-3EB4BE73D28C1518A6A12685.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-3EB4BE73D28C1518A6A12685.jpeg,fa43608fadb24e522c416fbab8227d085131736a029ed4fdfe72149b3c979d93,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,80,pneumonia,E-401B5DEDAD367F085127D1DA.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-401B5DEDAD367F085127D1DA.jpeg,dac4f08d944df558f3331b6b0e479aabe4ba767074e6fdb423fbbce95aaa8551,E-401B5DEDAD367F085127D1DA.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-401B5DEDAD367F085127D1DA.jpeg,dfe7d8317b72e920ee41f9042c9507c4d3247f0136b7ec175696c9bc5c0cec75,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,81,pneumonia,E-4329094918EDAAADE18246AB.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-4329094918EDAAADE18246AB.jpeg,d7b8b8a1b783b859b2c487ad1673d6c4cbe40e4b1f273d5efe9ee196dcc49237,E-4329094918EDAAADE18246AB.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-4329094918EDAAADE18246AB.jpeg,57df121cd94081ce2213f1a1e96441400eafccf527080b909ef3a73e98bbbbda,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,82,pneumonia,E-443A80FA1DE791815F946FF9.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-443A80FA1DE791815F946FF9.jpeg,69a4c05578a96b6ba75fbef746671bdd4039c73d743da8ec75b8746df09092a7,E-443A80FA1DE791815F946FF9.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-443A80FA1DE791815F946FF9.jpeg,46189dd814f9881fc5282867933ef05407ff817114e4c6aeda4228280c5f52b3,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,83,pneumonia,E-4B97630FB65DE326125E1DE1.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-4B97630FB65DE326125E1DE1.jpeg,fea046d013a42240a5f33f532730a3c3f55f0ff29e01ddd47ad6ac60bf7cc9bf,E-4B97630FB65DE326125E1DE1.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-4B97630FB65DE326125E1DE1.jpeg,0b0fc6263c94392ab1880234afefc3bec8297902c73b7b3ba0ac0328d597d637,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,84,pneumonia,E-55F059ED3BB72FAD418A344C.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-55F059ED3BB72FAD418A344C.jpeg,e8b7572e65082e9482b651df5dd2afc0f412e735d3f43f70092dc84da7a92f6a,E-55F059ED3BB72FAD418A344C.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-55F059ED3BB72FAD418A344C.jpeg,521db09e14a57cc37ae24dd9f23cf14ecacf22d523da3d62562a0f963c15efcb,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,85,pneumonia,E-6060B7AB38566FD26078DE5E.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-6060B7AB38566FD26078DE5E.jpeg,5747097f987b12bbf311f70766f3e588ad459ea16d1821e30299d063881814bd,E-6060B7AB38566FD26078DE5E.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-6060B7AB38566FD26078DE5E.jpeg,9e78d64436d6125629885fdc707a59966174e7048d4bbfb37871d5f500e5f4af,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,86,pneumonia,E-638A63581494A3F6A20C2D9C.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-638A63581494A3F6A20C2D9C.jpeg,2b3c8f515fc91379af16eec786b457520098eb426f05139ae556fdcf4582dbfc,E-638A63581494A3F6A20C2D9C.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-638A63581494A3F6A20C2D9C.jpeg,c3bc8651edc1565a857b10f100f057fde62185e222f80862b1065c3175f47747,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,87,pneumonia,E-63AE2F3741553AC167D0B283.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-63AE2F3741553AC167D0B283.jpeg,83c7d3854ca17014b17e47e6521478113045f8d75efa48af20fc2ebab817c2de,E-63AE2F3741553AC167D0B283.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-63AE2F3741553AC167D0B283.jpeg,59653785b96ff5c5736c563c593cc028d8776f1ce85c761e394be3ee910718ea,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,88,pneumonia,E-63E40A6B7E9FE7A4F927B234.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-63E40A6B7E9FE7A4F927B234.jpeg,36ff1475e02b40a2e47ff11e9d480419c8baf3657bc018ba520514ba26cbeb70,E-63E40A6B7E9FE7A4F927B234.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-63E40A6B7E9FE7A4F927B234.jpeg,3871afe053c2cdcd36bcb15887f5b32fb36912da29563f06900573250412db68,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,89,pneumonia,E-6C94FB136A3DC9D9B1FE1032.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-6C94FB136A3DC9D9B1FE1032.jpeg,a2dc59e8dea7b21d9872767d652ef9374956883efc903dc3e45d19fbddce704a,E-6C94FB136A3DC9D9B1FE1032.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-6C94FB136A3DC9D9B1FE1032.jpeg,9f4106ca1d1297ceea9f60a22fca67917dfcb116fedc44fd2a7d3df754a235c7,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,90,pneumonia,E-6EBA6C5A4DF4C84E483A5386.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-6EBA6C5A4DF4C84E483A5386.jpeg,1770d9a3546e11b39fc18c8137f7f31398001fe716f9203710cbe8f8d4c4dc11,E-6EBA6C5A4DF4C84E483A5386.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-6EBA6C5A4DF4C84E483A5386.jpeg,a387b0ab886c884b67a047ac0749c4b05099bb2d9c2bde9bdb21e6e3669b6576,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,91,pneumonia,E-73D66A02A1612F6E79C3F7EC.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-73D66A02A1612F6E79C3F7EC.jpeg,603b7db1059ef074156009eb1d6ca099ddb72bc6366f06e904d7f0439e04df63,E-73D66A02A1612F6E79C3F7EC.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-73D66A02A1612F6E79C3F7EC.jpeg,1b4f6afab70537dfa0230fee936840e05a68e09bdbffb0a2afa2724803bd8557,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,92,pneumonia,E-7725ED8C0E93C0BF91B23FCE.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-7725ED8C0E93C0BF91B23FCE.jpeg,5d776a77b2672593c84ac741226191e1615b82faa28b428300a3de53143afed7,E-7725ED8C0E93C0BF91B23FCE.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-7725ED8C0E93C0BF91B23FCE.jpeg,9e6299040b322314a8c0e5578016de46265793f83c72f8d4813714d1eda566b9,1
xai_sample_manifest_128_seed3407_balanced_64_64,3407,93,pneumonia,E-77D4D0C371CD4C8665643C00.jpeg,/kaggle/input/datasets/hintrngia/gate7-test-seal/opaque_test_images/images/E-77D4D0C371CD4C8665643C00.jpeg,7ad2cdb376ffda676ee1ca1c336eaba2d2112d203c2cd39e133254c670933957,E-77D4D0C371CD4C8665643C00.jpeg,/kaggle/input/datasets/hintrngia/cxr-lung-masks/lung_masks/E-77D4D0C371CD4C8665643C00.jpeg,e35503167321388c29fca63a909fb2a1bcd30c9a082c7108333377e83bc67694,1
